Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
9170810,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
9174963,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
9180388,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
9187598,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
9191183,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
9195024,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
9195690,000003A4,false,Rx,9,3,03,00,2C,00,00,00,00,00,
9200478,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
9207574,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
9209743,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
9214956,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
9220382,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
9228385,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
9230867,00000040,false,Rx,9,6,B0,01,10,92,FF,FF,00,00,
9232160,00000040,false,Rx,9,6,B0,93,E5,00,14,00,00,00,
9234787,0000029C,false,Rx,9,3,03,00,1A,00,00,00,00,00,
9236312,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
9240466,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
9247577,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
9249746,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
9251460,000002BC,false,Rx,9,3,03,00,0B,00,00,00,00,00,
9254982,00000010,false,Rx,9,7,B0,01,10,11,10,0E,00,00,
9255851,00000010,false,Rx,9,3,B0,0D,00,00,00,00,00,00,
9260428,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
9268345,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
9270398,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
9272159,000002B4,false,Rx,9,3,03,00,0A,00,00,00,00,00,
9275053,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
9280474,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
9288208,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
9290371,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
9292090,000003AC,false,Rx,9,3,03,00,1D,00,00,00,00,00,
9295080,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
9300292,00000008,false,Rx,9,7,B0,01,10,0C,B6,0F,FF,00,
9301588,00000008,false,Rx,9,7,B0,0E,00,07,00,0D,00,00,
9307533,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
9310392,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
9312125,000003A4,false,Rx,9,3,03,00,2C,00,00,00,00,00,
9315114,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
9320430,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
9327639,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
9330554,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
9335020,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
9340445,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
9348270,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
9350366,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
9353419,0000029C,false,Rx,9,3,03,00,1A,00,00,00,00,00,
9355263,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
9360473,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
9367582,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
9370435,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
9372160,000002BC,false,Rx,9,3,03,00,0B,00,00,00,00,00,
9375069,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
9380390,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
9388318,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
9390387,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
9392107,000002B4,false,Rx,9,3,03,00,0A,00,00,00,00,00,
9395096,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
9400414,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
9407608,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
9410411,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
